tree_id,scientific_name,diameter_breast_height_cm,tree_latitude,tree_longitude,canopy_id,canopy_area,canopy_diameter
1030329,Quercus rubra,10.0,-37.82508518,144.9700676,7807,548.887,26.436
1030331,Quercus rubra,10.0,-37.8251176,144.9699676,34290,16.473,4.58
1030338,Quercus rubra,30.0,-37.82519521,144.9697031,45168,172.516,14.821
1030341,Quercus rubra,30.0,-37.82522728,144.9695934,45168,172.516,14.821
1030342,Zelkova serrata,19.0,-37.826175,144.9708408,39621,403.781,22.674
1030345,Zelkova serrata,23.0,-37.8261654,144.9704649,25416,336.82,20.709
1030346,Zelkova serrata,23.0,-37.82616121,144.9702653,25416,336.82,20.709
1030350,Zelkova serrata,23.0,-37.82614622,144.9696579,7540,57.867,8.584
1030402,Ulmus glabra 'Lutescens',27.0,-37.8300184,144.9693169,6963,150.02,13.821
1030414,Lophostemon confertus,50.0,-37.83002146,144.9661902,53080,470.203,24.468
1030415,Lophostemon confertus,50.0,-37.83000319,144.9662609,53080,470.203,24.468
1030422,Lophostemon confertus,70.0,-37.83022616,144.9661705,6991,389.195,22.261
1030425,Lophostemon confertus,45.0,-37.83037406,144.9656565,40213,336.594,20.702
1030431,Lophostemon confertus,45.0,-37.82954217,144.96782,39855,126.906,12.711
1030433,Lophostemon confertus,40.0,-37.82944331,144.968151,30522,259.832,18.189
1030437,Lophostemon confertus,45.0,-37.82947398,144.9687533,168,319.848,20.18
1030441,Lophostemon confertus,45.0,-37.82967484,144.9680774,49393,52.574,8.182
1030446,Lophostemon confertus,68.0,-37.82991871,144.9672394,20907,657.383,28.931
1030453,Lophostemon confertus,28.0,-37.82897622,144.9697648,11610,75.367,9.796
1030459,Brachychiton populneus,40.0,-37.82884935,144.970897,21563,20.16,5.066
1030460,Brachychiton populneus,40.0,-37.82893788,144.9705833,21565,33.395,6.521
1030494,Syzygium smithii,40.0,-37.83104037,144.9670486,7049,247.184,17.74
1030507,Lophostemon confertus,45.0,-37.82678128,144.9606507,24179,47.465,7.774
1030525,Quercus acutissima,20.0,-37.82790229,144.9576185,1987,48.762,7.879
1030534,Quercus palustris,23.0,-37.82649853,144.9592866,24150,17.645,4.74
1030559,Syzygium floribundum,40.0,-37.82652311,144.9578894,3520,296.641,19.434
1030590,Platanus x acerifolia,37.0,-37.82192414,144.9556117,31528,1106.852,37.54
1030595,Ulmus parvifolia,20.0,-37.82181598,144.9611194,57705,210.27,16.362
1030596,Ulmus parvifolia,19.0,-37.82193998,144.9610603,2217,42.891,7.39
1030622,Quercus robur,45.0,-37.82146798,144.9748064,31419,224.602,16.911
1030623,Quercus robur,40.0,-37.82128662,144.9746716,34878,308.68,19.825
1030624,Quercus robur,40.0,-37.82118257,144.9745953,34878,308.68,19.825
1030626,Quercus robur,28.0,-37.82100679,144.9744676,34852,28.387,6.012
1030635,Quercus robur,35.0,-37.82009301,144.9734239,2104,2295.051,54.057
1030640,Quercus robur,35.0,-37.81968721,144.9724227,32365,2812.066,59.837
1030651,Phoenix canariensis,,-37.81964658,144.9690294,4003,37.578,6.917
1030652,Phoenix canariensis,,-37.81965226,144.9689097,31274,41.629,7.28
1030662,Platanus x acerifolia,100.0,-37.81982543,144.9723753,32365,2812.066,59.837
1030665,Platanus x acerifolia,90.0,-37.81992863,144.972744,32365,2812.066,59.837
1030666,Platanus x acerifolia,120.0,-37.81997391,144.9728726,32365,2812.066,59.837
1030668,Platanus x acerifolia,110.0,-37.82013393,144.9732201,32365,2812.066,59.837
1030670,Platanus x acerifolia,120.0,-37.82039416,144.9736487,2104,2295.051,54.057
1030673,Platanus x acerifolia,100.0,-37.82062546,144.973932,2104,2295.051,54.057
1030693,Ulmus procera,,-37.83209054,144.9766991,25010,90311.652,339.099
1030694,Ulmus procera,,-37.83191597,144.9766988,25010,90311.652,339.099
1030695,Ulmus procera,,-37.83183906,144.9767111,25010,90311.652,339.099
1030697,Pinus canariensis,,-37.83125444,144.9766174,6904,130.273,12.879
1030699,Ficus macrophylla,210.0,-37.83137583,144.9771588,25010,90311.652,339.099
1030706,Pinus radiata,100.0,-37.83210105,144.9778393,25010,90311.652,339.099
1030707,Ficus macrophylla,150.0,-37.83218873,144.9779248,25010,90311.652,339.099
1030709,Ficus macrophylla,70.0,-37.8323676,144.9781759,25010,90311.652,339.099
1030716,Ficus macrophylla,180.0,-37.83293268,144.9791688,25010,90311.652,339.099
1030717,Ficus macrophylla,60.0,-37.83306854,144.9795152,25010,90311.652,339.099
1030718,Ficus macrophylla,120.0,-37.83317639,144.9798889,25010,90311.652,339.099
1030720,Ficus macrophylla,120.0,-37.83319417,144.9806869,25010,90311.652,339.099
1030730,Ficus macrophylla,110.0,-37.83390874,144.9824177,42593,2948.742,61.274
1030733,Ficus macrophylla,130.0,-37.83357249,144.9820946,42593,2948.742,61.274
1030735,Ficus macrophylla,180.0,-37.83346293,144.9817104,42593,2948.742,61.274
1030741,Platanus x acerifolia,80.0,-37.83335426,144.98079,25010,90311.652,339.099
1030743,Ficus macrophylla,150.0,-37.83339191,144.9804854,22246,1877.914,48.898
1030748,Ficus macrophylla,90.0,-37.83305378,144.9788742,25010,90311.652,339.099
1030749,Ficus macrophylla,140.0,-37.83283651,144.9785316,8955,345.988,20.989
1030754,Ficus macrophylla,110.0,-37.83218802,144.9775896,7330,618.355,28.059
1030757,Araucaria heterophylla,90.0,-37.8317428,144.9772017,25010,90311.652,339.099
1030760,Ficus macrophylla,,-37.83136799,144.976884,25010,90311.652,339.099
1030793,Platanus x acerifolia,28.0,-37.82231251,144.9531826,57749,619.645,28.088
1030794,Platanus x acerifolia,30.0,-37.82228202,144.9532844,57749,619.645,28.088
1030838,Lagunaria patersonia,90.0,-37.82739264,144.9243832,6669,106.594,11.65
1030910,Platanus x acerifolia,40.0,-37.82271081,144.9213305,31738,143.836,13.533
1030916,Platanus x acerifolia,40.0,-37.82199091,144.9208531,24554,928.297,34.379
1030919,Platanus x acerifolia,40.0,-37.82157467,144.9207224,31521,107.121,11.679
1030923,Platanus x acerifolia,40.0,-37.82112098,144.9205894,41999,4.559,2.409
1030925,Platanus x acerifolia,30.0,-37.8210679,144.9208152,40307,47.289,7.76
1030928,Platanus x acerifolia,40.0,-37.82147205,144.9209506,57724,292.684,19.304
1030948,Corymbia maculata,25.0,-37.82247397,144.9115079,8606,37.348,6.896
1030953,Corymbia maculata,40.0,-37.82223014,144.9121443,49783,44.484,7.526
1030954,Corymbia maculata,40.0,-37.82219196,144.9122819,2332,39.656,7.106
1030955,Corymbia maculata,40.0,-37.82215343,144.912399,31600,71.594,9.548
1030956,Corymbia maculata,30.0,-37.822123,144.912516,40387,30.855,6.268
1030962,Corymbia maculata,45.0,-37.82187985,144.9132907,17913,62.957,8.953
1030963,Corymbia maculata,35.0,-37.82182196,144.9134762,31556,23.852,5.511
1030976,Corymbia maculata,30.0,-37.82157117,144.9142873,2266,36.004,6.771
1030981,Corymbia maculata,30.0,-37.82154761,144.9144231,40342,30.043,6.185
1030983,Corymbia maculata,30.0,-37.82157463,144.9147729,31530,49.246,7.918
1030988,Corymbia maculata,40.0,-37.82147718,144.914836,33363,84.129,10.35
1030990,Corymbia maculata,45.0,-37.82143986,144.9151047,16330,90.727,10.748
1030992,Corymbia maculata,45.0,-37.82142324,144.9152393,31515,73.543,9.677
1031000,Corymbia maculata,45.0,-37.82126485,144.916252,54291,60.293,8.762
1031004,Corymbia maculata,30.0,-37.82117513,144.9169256,54280,24.082,5.537
1031007,Corymbia maculata,30.0,-37.82120766,144.9173128,42299,18.922,4.908
1031011,Corymbia maculata,25.0,-37.82108384,144.9175935,56292,24.418,5.576
1031012,Corymbia maculata,50.0,-37.82105815,144.9177333,17840,87.531,10.557
1031017,Corymbia maculata,50.0,-37.82100623,144.9181043,2196,76.957,9.899
1031019,Corymbia maculata,45.0,-37.82098441,144.9182482,4237,51.766,8.119
1031022,Corymbia maculata,40.0,-37.82103921,144.9184378,57701,57.086,8.526
1031029,Corymbia maculata,50.0,-37.82096352,144.9189042,40305,120.961,12.41
1031032,Corymbia maculata,50.0,-37.82083505,144.9192969,42281,90.035,10.707
1031038,Corymbia maculata,50.0,-37.82075819,144.9198486,57691,174.324,14.898
1031039,Corymbia maculata,60.0,-37.82083959,144.9198599,57691,174.324,14.898
1031051,Platanus x acerifolia,30.0,-37.82117278,144.9275909,4253,24.641,5.601
1031066,Fraxinus angustifolia,30.0,-37.82088183,144.9240165,4188,20.844,5.152
1031067,Fraxinus angustifolia,10.0,-37.82088528,144.9239142,57679,7.727,3.137
1031068,Fraxinus angustifolia,10.0,-37.82088422,144.923812,32413,127.605,12.746
1031085,Corymbia maculata,50.0,-37.82071401,144.921104,33283,51.734,8.116
1031089,Corymbia maculata,60.0,-37.82071436,144.9216395,56235,43.41,7.434
1031100,Corymbia maculata,50.0,-37.82071478,144.9228237,34888,50.434,8.013
1031102,Corymbia maculata,30.0,-37.82071188,144.9230948,33279,65.098,9.104
1031104,Corymbia maculata,35.0,-37.8207066,144.9233757,31420,22.406,5.341
1031107,Corymbia maculata,60.0,-37.82078148,144.9237027,31437,180.191,15.147
1031108,Corymbia maculata,50.0,-37.82070353,144.9239275,34886,47.027,7.738
1031109,Corymbia maculata,68.0,-37.82070615,144.9240759,33273,39.566,7.098
1031121,Corymbia maculata,50.0,-37.8208418,144.9261082,32402,13.68,4.173
1031125,Corymbia maculata,50.0,-37.8208971,144.9266326,57677,39.219,7.066
1031139,Corymbia maculata,50.0,-37.82110858,144.9278851,4223,42.199,7.33
1031155,Corymbia maculata,45.0,-37.82121019,144.9290972,32418,53.258,8.235
1031160,Corymbia maculata,70.0,-37.82135071,144.9297176,40311,59.934,8.736
1031170,Melaleuca styphelioides,50.0,-37.82326444,144.9305296,54141,73.613,9.681
1031184,Tristaniopsis laurina,,-37.82196286,144.9308206,2279,33.207,6.502
1031213,Lophostemon confertus,20.0,-37.82350848,144.9346761,33467,25.848,5.737
1031216,Lophostemon confertus,20.0,-37.82336655,144.9345049,56385,13.125,4.088
1031218,Lophostemon confertus,25.0,-37.8232038,144.934303,3446,127.625,12.747
1031221,Agonis flexuosa,20.0,-37.82280344,144.9338266,8598,126.062,12.669
1031222,Corymbia ficifolia,66.0,-37.82257773,144.9335461,2335,179.824,15.131
1031224,Eucalyptus sp.,30.0,-37.82247542,144.9332206,4365,65.367,9.123
1031225,Eucalyptus sp.,30.0,-37.82244505,144.9332891,4365,65.367,9.123
1031230,Lophostemon confertus,,-37.82227148,144.9327849,54349,28.727,6.048
1031285,Corymbia maculata,28.0,-37.82298936,144.9371495,31736,39.957,7.133
1031287,Corymbia maculata,28.0,-37.82302019,144.9372879,40444,28.367,6.01
1031291,Corymbia maculata,15.0,-37.82307558,144.9375688,33399,10.941,3.732
1031300,Corymbia ficifolia,27.0,-37.82328968,144.9385395,42437,31.941,6.377
1031418,Corymbia maculata,,-37.82436869,144.9387231,40560,124.414,12.586
1031423,Corymbia maculata,,-37.82475036,144.9391622,21366,59.215,8.683
1031468,Syzygium floribundum,,-37.8275076,144.9565027,45538,885.215,33.572
1031470,Syzygium floribundum,40.0,-37.82781622,144.9563711,42473,119.652,12.343
1031474,Syzygium floribundum,40.0,-37.82750634,144.9567328,39745,72.32,9.596
1031476,Syzygium floribundum,,-37.82737076,144.9566665,45538,885.215,33.572
1031479,Syzygium floribundum,28.0,-37.8272303,144.9568239,45538,885.215,33.572
1031481,Syzygium floribundum,40.0,-37.8272429,144.9570449,1957,335.238,20.66
1031483,Syzygium floribundum,34.0,-37.82714843,144.9569235,45538,885.215,33.572
1031484,Syzygium floribundum,20.0,-37.82707786,144.9570033,45538,885.215,33.572
1031490,Syzygium floribundum,45.0,-37.82688744,144.9574628,18206,332.621,20.579
1031502,Platanus x acerifolia,20.0,-37.82597193,144.9559884,1869,61.73,8.865
1031507,Platanus x acerifolia,25.0,-37.82633727,144.9554907,45462,20.145,5.065
1031513,Platanus x acerifolia,25.0,-37.8267513,144.9548563,55985,58.414,8.624
1031517,Platanus x acerifolia,20.0,-37.82702103,144.9544313,1928,60.379,8.768
1031518,Platanus x acerifolia,20.0,-37.82708826,144.9543243,56023,29.781,6.158
1031520,Platanus x acerifolia,24.0,-37.82722431,144.9541151,3605,16.578,4.594
1031521,Platanus x acerifolia,20.0,-37.82729223,144.9540053,3613,29.762,6.156
1031522,Platanus x acerifolia,23.0,-37.82735873,144.9538993,15650,23.422,5.461
1031529,Platanus x acerifolia,27.0,-37.82699064,144.9538543,3586,185.234,15.357
1031533,Phoenix canariensis,40.0,-37.82716332,144.9539611,48204,13.242,4.106
1031539,Platanus x acerifolia,30.0,-37.82647138,144.9546945,24176,420.004,23.125
1031546,Platanus x acerifolia,28.0,-37.82533817,144.9563382,11179,251.602,17.898
1031549,Platanus x acerifolia,34.0,-37.82582354,144.9556166,39339,209.988,16.351
1031552,Phoenix canariensis,40.0,-37.82551754,144.9564005,40491,40.5,7.181
1031553,Phoenix canariensis,40.0,-37.82559939,144.9561854,7234,18.711,4.881
1031556,Phoenix canariensis,40.0,-37.82588052,144.9557744,45074,32.359,6.419
1031568,Phoenix canariensis,30.0,-37.82663522,144.9546746,11505,13.426,4.135
1031601,Quercus canariensis,40.0,-37.82364935,144.9710073,2417,3355.762,65.366
1031607,Grevillea hilliana,30.0,-37.8237585,144.9709798,2417,3355.762,65.366
1031618,Corymbia ficifolia,25.0,-37.8256945,144.9721496,11181,78.355,9.988
1031621,Corymbia ficifolia,35.0,-37.82565338,144.9722353,40492,2864.219,60.389
1031632,Corymbia ficifolia,60.0,-37.82549318,144.9718629,25880,142.32,13.461
1031638,Corymbia ficifolia,35.0,-37.82539911,144.9716583,54610,253.48,17.965
1031639,Lophostemon confertus,70.0,-37.82557753,144.9715353,7221,368.926,21.673
1031646,Araucaria cunninghamii,90.0,-37.82582005,144.9717443,12,527.312,25.911
1031651,Ficus macrophylla,120.0,-37.82495212,144.9713366,7176,1999.914,50.462
1031664,Corymbia ficifolia,,-37.82482141,144.9717169,40492,2864.219,60.389
1031670,Corymbia ficifolia,25.0,-37.82466222,144.9714198,49351,26.102,5.765
1031687,Phoenix canariensis,45.0,-37.82434186,144.9713928,2439,33.312,6.513
1031690,Ficus macrophylla,210.0,-37.83384992,144.9818098,42593,2948.742,61.274
1031700,Eucalyptus camaldulensis,60.0,-37.83348826,144.9812975,25010,90311.652,339.099
1031706,Olea europaea,50.0,-37.83362005,144.9805215,22246,1877.914,48.898
1031713,Hesperocyparis macrocarpa,180.0,-37.83352742,144.9796912,3802,676.625,29.351
1031719,Corymbia maculata,150.0,-37.83324933,144.9788924,25010,90311.652,339.099
1031720,Ficus macrophylla,100.0,-37.83348209,144.9787732,25010,90311.652,339.099
1031726,Corymbia calophylla,50.0,-37.8331925,144.9786756,25010,90311.652,339.099
1031736,Cinnamomum camphora,11.0,-37.83272673,144.9780917,16684,180.469,15.159
1031737,Agonis flexuosa,11.0,-37.83284741,144.9782141,4911,74.113,9.714
1031738,Quercus robur,100.0,-37.83306601,144.9782185,25010,90311.652,339.099
1031743,Ulmus glabra 'Lutescens',30.0,-37.83320246,144.9776133,24952,58.684,8.644
1031753,Hesperocyparis macrocarpa,170.0,-37.83245291,144.977644,25010,90311.652,339.099
1031761,Quercus robur,50.0,-37.8328888,144.9766925,25010,90311.652,339.099
1031766,Quercus canariensis,50.0,-37.83260584,144.97668,25010,90311.652,339.099
1031774,Quercus canariensis x robur,40.0,-37.83304423,144.9770778,2583,602.691,27.701
1031777,Fraxinus angustifolia subsp. oxycarpa 'Raywood',90.0,-37.83303928,144.977478,25010,90311.652,339.099
1031788,Trachycarpus fortunei,10.0,-37.83283247,144.9773558,17138,4.27,2.332
1031800,Pinus halepensis,70.0,-37.83163058,144.9769322,25010,90311.652,339.099
1031810,Quercus canariensis,65.0,-37.83208848,144.9774183,7330,618.355,28.059
1031811,Pinus radiata,,-37.83228764,144.9767287,25010,90311.652,339.099
1031824,Melaleuca styphelioides,,-37.83197516,144.9768319,25010,90311.652,339.099
1031825,Quercus canariensis,,-37.83191188,144.9767939,25010,90311.652,339.099
1031828,Melaleuca styphelioides,,-37.83169079,144.9768386,25010,90311.652,339.099
1031849,Crataegus laevigata,,-37.83229821,144.9745645,24927,214.141,16.512
1031853,Cupressus torulosa,40.0,-37.83177582,144.9742669,56839,39.562,7.097
1031871,Angophora costata,30.0,-37.82988838,144.9741265,44489,683.43,29.499
1031879,Cupressus torulosa,,-37.83212325,144.9758316,4877,358.23,21.357
1031881,Cupressus torulosa,,-37.83207178,144.9759521,33120,80.965,10.153
1031887,Syzygium floribundum,,-37.83222766,144.9757768,4877,358.23,21.357
1031888,Syzygium floribundum,,-37.83223249,144.9757897,4877,358.23,21.357
1031892,Syzygium floribundum,,-37.83224914,144.9758473,4877,358.23,21.357
1031893,Syzygium floribundum,,-37.83225352,144.9758611,4877,358.23,21.357
1031895,Syzygium floribundum,,-37.83226086,144.9758865,4877,358.23,21.357
1031896,Syzygium floribundum,,-37.83226527,144.975902,4877,358.23,21.357
1031899,Syzygium floribundum,,-37.83227847,144.9759463,4877,358.23,21.357
1031902,Syzygium floribundum,,-37.83229219,144.9759947,4877,358.23,21.357
1031912,Syzygium floribundum,,-37.83234708,144.976161,3747,351.473,21.154
1031913,Syzygium floribundum,,-37.83235379,144.9761765,3747,351.473,21.154
1031914,Syzygium floribundum,,-37.83235962,144.9761943,3747,351.473,21.154
1031915,Syzygium floribundum,,-37.8323668,144.9762104,3747,351.473,21.154
1031924,Syzygium floribundum,,-37.83242916,144.9763561,3747,351.473,21.154
1031926,Syzygium floribundum,,-37.83244213,144.9763871,3747,351.473,21.154
1031931,Quercus robur,70.0,-37.83173375,144.9762613,11211,2200.426,52.931
1031942,Pittosporum crassifolium,10.0,-37.83177455,144.9763698,11211,2200.426,52.931
1031993,Eucalyptus sideroxylon,65.0,-37.83130768,144.9764866,11211,2200.426,52.931
1032014,Cupressus sempervirens,30.0,-37.83154624,144.9759298,54569,41.844,7.299
1032021,Eucalyptus chapmaniana,120.0,-37.8314304,144.9753177,2484,11531.102,121.169
1032023,Cupressus torulosa,90.0,-37.8315719,144.9754573,2484,11531.102,121.169
1032029,Araucaria heterophylla,60.0,-37.83198942,144.9755382,2484,11531.102,121.169
1032058,Quercus coccifera,50.0,-37.83127172,144.9742878,2484,11531.102,121.169
1032062,Catalpa bignonioides,20.0,-37.83145954,144.9742803,56818,17.852,4.768
1032063,Metrosideros excelsa,50.0,-37.83122761,144.9742166,2484,11531.102,121.169
1032070,Corymbia ficifolia,12.0,-37.83147814,144.9748064,54566,11.57,3.838
1032072,Hesperocyparis macrocarpa,45.0,-37.83125925,144.9749367,2484,11531.102,121.169
1032075,Quercus dentata,70.0,-37.83102771,144.9745996,39778,845.062,32.802
1032076,Syzygium smithii,40.0,-37.83103755,144.9746998,39778,845.062,32.802
1032079,Syzygium floribundum,91.0,-37.83113684,144.974931,2484,11531.102,121.169
1032081,Syzygium floribundum,60.0,-37.83119131,144.9752255,2484,11531.102,121.169
1032085,Quercus cerris,50.0,-37.83100911,144.9758229,2484,11531.102,121.169
1032092,Ulmus procera,69.0,-37.83084667,144.9753513,40221,347.586,21.037
1032093,Cupressus sempervirens,35.0,-37.83074686,144.9752725,56916,14.508,4.298
1032102,Quercus robur,60.0,-37.83070012,144.9745722,29938,527.598,25.918
1032105,Pinus roxburghii,55.0,-37.83086971,144.974726,39778,845.062,32.802
1032109,Quercus dentata,30.0,-37.83089418,144.9749699,7512,84.184,10.353
1032112,Corymbia ficifolia,30.0,-37.83106743,144.9750606,2484,11531.102,121.169
1032116,Quercus canariensis,50.0,-37.83109381,144.9753029,2484,11531.102,121.169
1032123,Araucaria cunninghamii,40.0,-37.83086296,144.9764893,56142,1967.051,50.045
1032127,Quercus canariensis,,-37.83061919,144.976059,56111,1201.906,39.119
1032157,Araucaria cunninghamii,54.0,-37.83081835,144.9764867,56142,1967.051,50.045
1032169,Corymbia maculata,45.0,-37.82942071,144.9737493,11624,770.82,31.328
1032179,Corymbia maculata,45.0,-37.82884194,144.9734093,34463,679.543,29.415
1032181,Ulmus procera,45.0,-37.82891758,144.9731442,34448,177.098,15.016
1032191,Corymbia maculata,40.0,-37.82842085,144.9730659,34419,1735.074,47.002
1032198,Ulmus procera,50.0,-37.82859045,144.9735017,34419,1735.074,47.002
1032211,Cupressus torulosa,45.0,-37.82871849,144.9727167,41609,28.801,6.056
1032212,Cupressus torulosa,40.0,-37.82851592,144.9726234,49927,49.59,7.946
1032227,Quercus palustris,65.0,-37.82773805,144.9726797,32861,3860.676,70.111
1032229,Cupressus torulosa,40.0,-37.82769052,144.9722489,32861,3860.676,70.111
1032230,Ulmus procera,70.0,-37.82766727,144.9724015,32861,3860.676,70.111
1032233,Ulmus procera,50.0,-37.82753326,144.9723211,32861,3860.676,70.111
1032238,Cupressus torulosa,45.0,-37.82730812,144.9720742,3583,37.172,6.88
1032246,Cupressus torulosa,45.0,-37.82736812,144.9718825,15634,56.301,8.467
1032247,Cupressus torulosa,45.0,-37.82755206,144.9719667,56035,54.922,8.362
1032257,Ulmus procera,40.0,-37.82779707,144.9719341,16503,2478.02,56.17
1032258,Ulmus procera,50.0,-37.82795329,144.9720046,16503,2478.02,56.17
1032271,Lagunaria patersonia,20.0,-37.82835597,144.9720353,16503,2478.02,56.17
1032272,Hesperocyparis macrocarpa 'Aurea',100.0,-37.82835807,144.971739,34400,561.566,26.74
1032283,Fraxinus angustifolia,60.0,-37.8290953,144.9718867,33537,3869.59,70.192
1032287,Ulmus procera,80.0,-37.82913708,144.9723766,33537,3869.59,70.192
1032288,Corymbia maculata,80.0,-37.82925817,144.9721864,33537,3869.59,70.192
1032289,Melaleuca styphelioides,100.0,-37.82926676,144.9720183,33537,3869.59,70.192
1032295,Lagunaria patersonia,40.0,-37.8294577,144.9718421,49382,452.012,23.99
1032298,Ulmus procera,10.0,-37.82954924,144.9717282,49382,452.012,23.99
1032300,Ulmus procera,70.0,-37.82963325,144.9721324,33132,1266.676,40.159
1032313,Eucalyptus camaldulensis,45.0,-37.83015971,144.9720507,44495,138.828,13.295
1032326,Eucalyptus globulus,79.0,-37.83058377,144.9722501,25347,675.582,29.329
1032331,Syzygium paniculatum,59.0,-37.83084584,144.9719924,7040,317.199,20.097
1032335,Melaleuca linariifolia,40.0,-37.83098263,144.9720335,7040,317.199,20.097
1032336,Quercus palustris,48.0,-37.83101926,144.9723291,56814,1281.777,40.398
1032348,Populus x canadensis,180.0,-37.831243,144.9724746,56814,1281.777,40.398
1032351,Eucalyptus camaldulensis,40.0,-37.83139406,144.9720495,40123,146.957,13.679
1032366,Eucalyptus cornuta,56.0,-37.83184533,144.9722802,39437,2032.82,50.875
1032367,Eucalyptus chapmaniana,85.0,-37.83188578,144.9723113,39437,2032.82,50.875
1032368,Quercus canariensis,50.0,-37.83194893,144.9725053,39437,2032.82,50.875
1032373,Cedrus deodara,,-37.83206542,144.9722422,22487,33.461,6.527
1032380,Casuarina cunninghamiana,70.0,-37.83242147,144.9731525,33661,2907.637,60.845
1032388,Corymbia maculata,80.0,-37.8322082,144.9730884,33661,2907.637,60.845
1032389,Corymbia maculata,100.0,-37.83211189,144.9730653,33661,2907.637,60.845
1032390,Corymbia maculata,100.0,-37.8321373,144.9728731,33661,2907.637,60.845
1032396,Platanus x acerifolia,80.0,-37.83171769,144.9735731,6940,206.316,16.208
1032403,Platanus x acerifolia,60.0,-37.83238328,144.9738918,7342,444.57,23.792
1032413,Cupressus torulosa,,-37.83129573,144.9735344,33073,8.062,3.204
1032486,Ulmus glabra 'Lutescens',,-37.82865768,144.974196,30518,10959.078,118.125
1032490,Ulmus glabra 'Lutescens',,-37.82835691,144.974314,30518,10959.078,118.125
1032496,Fraxinus angustifolia subsp. oxycarpa 'Raywood',,-37.82826454,144.9748147,30518,10959.078,118.125
1032498,Hesperocyparis macrocarpa,,-37.82789345,144.9745402,30518,10959.078,118.125
1032506,Olea europaea,,-37.82757182,144.9742263,39728,366.039,21.588
1032529,Ulmus glabra 'Lutescens',,-37.82854279,144.9741289,30518,10959.078,118.125
1032532,Ulmus procera,,-37.82821745,144.9740262,30518,10959.078,118.125
1032536,Ulmus procera,,-37.8279675,144.9737584,30518,10959.078,118.125
1032537,Syzygium smithii,,-37.82772027,144.9734394,18288,6450.629,90.627
1032546,Syzygium floribundum,,-37.82739289,144.9734381,18288,6450.629,90.627
1032551,Liriodendron tulipifera,,-37.82725158,144.9739109,3574,924.23,34.304
1032558,Araucaria cunninghamii,,-37.82710742,144.9735598,3574,924.23,34.304
1032564,Grevillea robusta,,-37.82703716,144.973622,3574,924.23,34.304
1032567,Grevillea robusta,,-37.82707347,144.9738073,3574,924.23,34.304
1032573,Cupressus torulosa,,-37.82681678,144.9732704,55954,116.449,12.177
1032574,Cupressus torulosa,,-37.82685378,144.9733004,55954,116.449,12.177
1032578,Ulmus procera,,-37.82679506,144.9729058,18288,6450.629,90.627
1032586,Quercus cerris,60.0,-37.82715308,144.9732229,18288,6450.629,90.627
1032587,Eucalyptus polyanthemos,,-37.82726645,144.9732385,18288,6450.629,90.627
1032594,Eucalyptus grandis,,-37.82713016,144.9730041,18288,6450.629,90.627
1032612,Pittosporum undulatum,,-37.82727883,144.9747914,18247,29889.371,195.08
1032618,Ulmus glabra,60.0,-37.83405149,144.9833394,25010,90311.652,339.099
1032624,Eucalyptus camaldulensis,30.0,-37.83395986,144.9832735,25010,90311.652,339.099
1032627,Ficus platypoda,120.0,-37.83400559,144.983504,25010,90311.652,339.099
1032628,Eucalyptus sideroxylon,50.0,-37.83391489,144.9834941,25010,90311.652,339.099
1032629,Ulmus procera,12.0,-37.83408635,144.9835897,25010,90311.652,339.099
1032630,Ulmus x hollandica,50.0,-37.83384879,144.9836171,25010,90311.652,339.099
1032639,Ulmus glabra,65.0,-37.83374637,144.9831652,25010,90311.652,339.099
1032640,Platanus x acerifolia,50.0,-37.83355902,144.9833634,25010,90311.652,339.099
1032641,Platanus x acerifolia,60.0,-37.8335912,144.9831676,25010,90311.652,339.099
1032642,Platanus x acerifolia,60.0,-37.83357491,144.9829908,25010,90311.652,339.099
1032643,Platanus x acerifolia,90.0,-37.83355633,144.9827999,25010,90311.652,339.099
1032646,Corymbia maculata,110.0,-37.83379795,144.982925,25010,90311.652,339.099
1032650,Corymbia maculata,25.0,-37.83370001,144.9829343,25010,90311.652,339.099
1032652,Corymbia ficifolia,21.0,-37.83366437,144.9827226,25010,90311.652,339.099
1032653,Corymbia ficifolia,30.0,-37.83364713,144.9826417,25010,90311.652,339.099
1032658,Corymbia ficifolia,30.0,-37.8337944,144.982718,25010,90311.652,339.099
1032665,Corymbia maculata,30.0,-37.83350956,144.9825125,25010,90311.652,339.099
1032686,Pinus nigra,45.0,-37.83250428,144.9784839,25010,90311.652,339.099
1032687,Araucaria cunninghamii,65.0,-37.83244258,144.9783847,25010,90311.652,339.099
1032689,Quercus ilex,60.0,-37.83239489,144.9783656,25010,90311.652,339.099
1032698,Araucaria cunninghamii,30.0,-37.83179421,144.977663,25010,90311.652,339.099
1032700,Araucaria cunninghamii,60.0,-37.83172133,144.9776102,25010,90311.652,339.099
1032702,Araucaria cunninghamii,80.0,-37.83165366,144.9774674,25010,90311.652,339.099
1032703,Araucaria cunninghamii,120.0,-37.83159824,144.977467,25010,90311.652,339.099
1032709,Myrsine howittiana,,-37.82666856,144.9744924,11494,782.988,31.574
1032710,Phoenix canariensis,50.0,-37.82658588,144.9742535,11494,782.988,31.574
1032716,Syzygium smithii,,-37.82613596,144.9739088,49790,1559.906,44.566
1032717,Grevillea robusta,,-37.82617751,144.9738097,49790,1559.906,44.566
1032720,Corymbia maculata,,-37.82648484,144.9739027,49790,1559.906,44.566
